,university,outgoing,incoming,total,pagerank,betweenness,country_code,country_name,country_continent,country_unregion
448,Technische Universitaet Braunschweig,982.0,547.0,1529.0,0.0005048659027035,0.0002289238858057,DE,Germany,Europe,Western Europe
449,Universitaet Kassel,740.0,784.0,1524.0,0.000720826473698,0.0010554991611944,DE,Germany,Europe,Western Europe
450,Abo Akademi,398.0,1125.0,1523.0,0.0006666646994331,0.0003106927560797,FI,Finland,Europe,Northern Europe
451,Frankfurt University Of Applied Sciences,916.0,604.0,1520.0,0.0006443217363786,0.0007664855860175,DE,Germany,Europe,Western Europe
452,Academia De Studii Economice Din Bucuresti,1187.0,329.0,1516.0,0.0003549322334368,0.0004605778595313,RO,Romania,Europe,Eastern Europe
453,Univerzita Mateja Bela V Banskej Bystrici,991.0,522.0,1513.0,0.0005675863718146,0.0019712898753365,SK,Slovakia,Europe,Eastern Europe
454,Universitaet Hohenheim,955.0,540.0,1495.0,0.0003812394309008,0.0001040061626647,DE,Germany,Europe,Western Europe
455,Universitaet Bielefeld,1004.0,490.0,1494.0,0.0005206736369693,0.0003705987727845,DE,Germany,Europe,Western Europe
456,Technische Universitaet Graz,515.0,978.0,1493.0,0.000659977598571,0.0001697068859985,AT,Austria,Europe,Western Europe
457,Zachodniopomorski Uniwersytet Technologiczny W Szczecinie,420.0,1070.0,1490.0,0.0005420951626656,0.0009721146284942,PL,Poland,Europe,Eastern Europe
458,Uniwersytet Szczecinski,509.0,979.0,1488.0,0.000563996301728,0.0008632317030628,PL,Poland,Europe,Eastern Europe
459,Koc University,884.0,604.0,1488.0,0.000617716079796,0.0002520535784422,TR,Turkey,Asia,Western Asia
460,Universite De Picardie Jules Verne,815.0,671.0,1486.0,0.0006046616251873,0.0005755995939663,FR,France,Europe,Western Europe
461,Loughborough University,506.0,974.0,1480.0,0.0005424692816629,0.0001143260320208,UK,United Kingdom,Europe,Northern Europe
462,Escuela Superior De Gestion Comercial Y Marketing Esic,556.0,908.0,1464.0,0.0006127539923508,0.0004678876253857,ES,Spain,Europe,Southern Europe
463,Universitat Trier,740.0,716.0,1456.0,0.0005848089959554,0.0002017995746329,DE,Germany,Europe,Western Europe
464,Univerzita Pardubice,632.0,822.0,1454.0,0.0006189171899873,0.0009972940657815,CZ,Czech Republic,Europe,Eastern Europe
465,Universite Paris 8 Vincennes Saint-Denis,616.0,836.0,1452.0,0.0005983592393734,0.0003888857607907,FR,France,Europe,Western Europe
466,Aston University,539.0,910.0,1449.0,0.0004057227894811,0.0003531789031206,UK,United Kingdom,Europe,Northern Europe
467,Sorbonne Universite,441.0,1007.0,1448.0,0.0007856035274285,0.0002298275426054,FR,France,Europe,Western Europe
468,Katholische Universitat Eichstatt-Ingolstadt,1013.0,433.0,1446.0,0.000366820486857,0.0002201802132033,DE,Germany,Europe,Western Europe
469,Universita Degli Studi Di Napoli L'Orientale,1076.0,360.0,1436.0,0.0004614734051624,0.0001296104159234,IT,Italy,Europe,Southern Europe
470,Debreceni Egyetem,518.0,916.0,1434.0,0.0007528697265758,0.0014871619598029,HU,Hungary,Europe,Eastern Europe
471,Universitetet I Sorost-Norge,249.0,1182.0,1431.0,0.0010040681438929,0.0010812273500732,NO,Norway,Europe,Northern Europe
472,Kocaeli Universitesi,1378.0,53.0,1431.0,0.0001758825104961,0.0008969178608816,TR,Turkey,Asia,Western Asia
473,Hochschule Für Angewandte Wissenschaften Augsburg,830.0,594.0,1424.0,0.0004536641415641,0.0007376984083792,DE,Germany,Europe,Western Europe
474,Institut D'Etudes Politiques,650.0,769.0,1419.0,0.0005714722650401,9.645981754037027e-05,FR,France,Europe,Western Europe
475,Politechnika Slaska,795.0,617.0,1412.0,0.0003764541276458,0.0005695718858737,PL,Poland,Europe,Eastern Europe
476,Uniwersytet Technologiczno Przyrodniczy Im Jana I Jedrzeja Sniadeckich W Bydgoszczy,230.0,1179.0,1409.0,0.0003697212744754,0.0006018154050108,PL,Poland,Europe,Eastern Europe
477,Cranfield University,13.0,1395.0,1408.0,0.0004621638624731,5.367776654986604e-06,UK,United Kingdom,Europe,Northern Europe
478,Univerzita Jana Evangelisty Purkyne V Usti Nad Labem,751.0,654.0,1405.0,0.0005928969634283,0.0014680704824131,CZ,Czech Republic,Europe,Eastern Europe
479,Universitetet I Stavanger,374.0,1030.0,1404.0,0.0010023661595397,0.0024326950049798,NO,Norway,Europe,Northern Europe
480,Universitatea Transilvania Din Brasov,668.0,735.0,1403.0,0.0006655695134962,0.0016547868669353,RO,Romania,Europe,Eastern Europe
481,The University Of Reading,560.0,843.0,1403.0,0.000413574412007,6.815068252570506e-05,UK,United Kingdom,Europe,Northern Europe
482,Groupe Sup De Co Montpellier,759.0,644.0,1403.0,0.0004335988586447,0.0001074377352397,FR,France,Europe,Western Europe
483,Stichting Zuyd Hogeschool,777.0,623.0,1400.0,0.0009049408442832,0.0043436992294675,NL,Netherlands,Europe,Western Europe
484,Lahden Ammattikorkeakoulu Oy,704.0,693.0,1397.0,0.0006273194063187,0.0007096796484071,FI,Finland,Europe,Northern Europe
485,Kingston University Higher Education Corporation,400.0,996.0,1396.0,0.0007894182612169,0.0004778221500587,UK,United Kingdom,Europe,Northern Europe
486,Uniwersytet Warminsko Mazurski W Olsztynie,559.0,836.0,1395.0,0.0003804620492339,0.0007290421862892,PL,Poland,Europe,Eastern Europe
487,Artesis  Plantijn Hogeschool Antwerpen,648.0,744.0,1392.0,0.0016020395693865,0.0066966300243143,BE,Belgium,Europe,Western Europe
488,Swansea University,450.0,941.0,1391.0,0.0004641704127583,0.0002016885671724,UK,United Kingdom,Europe,Northern Europe
489,Oulun Ammattikorkeakoulu Oy,457.0,931.0,1388.0,0.0006340517560347,0.0010842725718767,FI,Finland,Europe,Northern Europe
490,University Of Bath,678.0,705.0,1383.0,0.0003937214778968,3.808987049982333e-05,UK,United Kingdom,Europe,Northern Europe
491,University Of Cukurova,1224.0,158.0,1382.0,0.0002864868188525,0.0007464344668788,TR,Turkey,Asia,Western Asia
492,Universite De Lille Ii - Droit Et Sante,788.0,585.0,1373.0,0.0006631579091647,0.0002775537903419,FR,France,Europe,Western Europe
493,Universita Degli Studi Dell'Aquila,955.0,418.0,1373.0,0.0004009701037517,0.0003373401677281,IT,Italy,Europe,Southern Europe
494,Groupe Essca,776.0,595.0,1371.0,0.0004110189186654,9.427328180230946e-05,FR,France,Europe,Western Europe
495,Politecnico Di Bari,965.0,403.0,1368.0,0.0003218136772011,0.0002949284178855,IT,Italy,Europe,Southern Europe
496,Orebro University,462.0,906.0,1368.0,0.0005503261936883,0.0001495691345122,SE,Sweden,Europe,Northern Europe
497,Hochschule  Fuer Angewandte Wissenschaften,685.0,676.0,1361.0,0.0007690637110661,0.0008087742527337,DE,Germany,Europe,Western Europe
498,Bahcesehir Universitesi Foundation,729.0,624.0,1353.0,0.0006469912228216,0.0009828477926102,TR,Turkey,Asia,Western Asia
499,Institut Des Hautes Etudes Economiques Et Commerciales,341.0,1007.0,1348.0,0.0005879274942462,0.0003207233495471,FR,France,Europe,Western Europe
500,Hogskolan Dalarna,116.0,1231.0,1347.0,0.000775783213628,0.0006251406495997,SE,Sweden,Europe,Northern Europe
501,Lancaster University,444.0,899.0,1343.0,0.0004284176286256,5.269695455362625e-05,UK,United Kingdom,Europe,Northern Europe
502,National Technical University Of Athens - Ntua,669.0,673.0,1342.0,0.0006565914912271,0.0007612576127561,EL,Greece,Europe,Southern Europe
503,Universidade De Tras-Os-Montes E Alto Douro,540.0,799.0,1339.0,0.0005521531327688,0.000517015421171,PT,Portugal,Europe,Southern Europe
504,The University Of Westminster Lbg,304.0,1032.0,1336.0,0.0004302626000074,0.0001151015310746,UK,United Kingdom,Europe,Northern Europe
505,Sabanci Universitesi,761.0,566.0,1327.0,0.0006023932085046,0.0005793488071188,TR,Turkey,Asia,Western Asia
506,Uc Leuven,798.0,525.0,1323.0,0.000690972619039,0.001008088491039,BE,Belgium,Europe,Western Europe
507,Universita Degli Studi Di Brescia,913.0,402.0,1315.0,0.0004752276409517,0.0005039545921325,IT,Italy,Europe,Southern Europe
508,Technische Universitaet Chemnitz,664.0,648.0,1312.0,0.0005802921748486,0.0006795931937024,DE,Germany,Europe,Western Europe
509,Karel De Grote Hogeschool Katholieke Hogeschool Antwerpen,584.0,726.0,1310.0,0.0007839810354556,0.0013903552667156,BE,Belgium,Europe,Western Europe
510,Carl Von Ossietzky Universitaet Oldenburg,979.0,322.0,1301.0,0.0003285352969704,0.0001731696655701,DE,Germany,Europe,Western Europe
511,Martin-Luther-Universitaet Halle-Wittenberg,824.0,475.0,1299.0,0.0004205664341661,0.0005037168303274,DE,Germany,Europe,Western Europe
512,Universita Degli Studi Di Messina,902.0,395.0,1297.0,0.0003163466015184,0.0005369669080863,IT,Italy,Europe,Southern Europe
513,The Robert Gordon University,702.0,591.0,1293.0,0.0005497962558262,0.0004272872786712,UK,United Kingdom,Europe,Northern Europe
514,Universite Saint-Louis-Bruxelles Asbl,627.0,663.0,1290.0,0.0005088062740679,0.0001484195340719,BE,Belgium,Europe,Western Europe
515,Laurea-Ammattikorkeakoulu Oy,402.0,886.0,1288.0,0.0007997927612547,0.0013686498612577,FI,Finland,Europe,Northern Europe
516,Uniwersytet Pedagogiczny Im Komisji Edukacji Narodowej W Krakowie,627.0,652.0,1279.0,0.000608703051872,0.0016497990746676,PL,Poland,Europe,Eastern Europe
517,Sheffield Hallam University,452.0,824.0,1276.0,0.0006198582264088,0.0006716727736616,UK,United Kingdom,Europe,Northern Europe
518,Zilinska Univerzita V Ziline,682.0,591.0,1273.0,0.0005919125456825,0.0013786445600223,SK,Slovakia,Europe,Eastern Europe
519,Jihoceska Univerzita V Ceskych Budejovicich,590.0,679.0,1269.0,0.0005571621856114,0.0007856086862664,CZ,Czech Republic,Europe,Eastern Europe
520,University Of Essex,476.0,791.0,1267.0,0.0004395564025711,0.0001072388832432,UK,United Kingdom,Europe,Northern Europe
521,Malmoe Hoegskola (Malmoe University),358.0,904.0,1262.0,0.000799134275091,0.0007050925146338,SE,Sweden,Europe,Northern Europe
522,Panepistimio Patron,683.0,576.0,1259.0,0.0006771961002736,0.0009288092215236,EL,Greece,Europe,Southern Europe
523,Libera Universita Di Bolzano,756.0,500.0,1256.0,0.0004428031058883,0.0002998300414607,IT,Italy,Europe,Southern Europe
524,Universite Jean Monnet Saint-Etienne,970.0,284.0,1254.0,0.0003288884910159,0.0002662233239663,FR,France,Europe,Western Europe
525,Universite Paris-Sud,533.0,721.0,1254.0,0.0006286710948549,0.0001524373826839,FR,France,Europe,Western Europe
526,Universite Clermont Auvergne,620.0,634.0,1254.0,0.0005900139133536,0.0005439304816828,FR,France,Europe,Western Europe
527,Ebs Universität Für Wirtschaft Und Recht,560.0,690.0,1250.0,0.0004700663492337,5.370785593801386e-05,DE,Germany,Europe,Western Europe
528,Université Catholique De L'Ouest,754.0,492.0,1246.0,0.0003896027325987,0.0001020874434139,FR,France,Europe,Western Europe
529,Sakarya Universitesi,1145.0,90.0,1235.0,0.000228885892149,0.0013050586852751,TR,Turkey,Asia,Western Asia
530,Universitatea Din Oradea,557.0,674.0,1231.0,0.000481625254642,0.0017163461437069,RO,Romania,Europe,Eastern Europe
531,Univerzita Hradec Kralove,731.0,495.0,1226.0,0.000493398543148,0.0011652507055756,CZ,Czech Republic,Europe,Eastern Europe
532,Uniwersytet Marii Curie-Sklodowskiej,687.0,539.0,1226.0,0.0004867542488117,0.000783459005742,PL,Poland,Europe,Eastern Europe
533,Vysoka Skola Chemicko-Technologicka V Praze,311.0,914.0,1225.0,0.0005956283259609,0.000468861453902,CZ,Czech Republic,Europe,Eastern Europe
534,Szent Istvan University,318.0,905.0,1223.0,0.0007520364769099,0.0011076334089368,HU,Hungary,Europe,Eastern Europe
535,Pamukkale Universitesi,1125.0,93.0,1218.0,0.0002396173667758,0.0016887942862564,TR,Turkey,Asia,Western Asia
536,Bangor University,390.0,826.0,1216.0,0.0005486172074536,0.0001196417236064,UK,United Kingdom,Europe,Northern Europe
537,Stichting Nhl Stenden Hogeschool,678.0,534.0,1212.0,0.0008299403621733,0.0018714160931023,NL,Netherlands,Europe,Western Europe
538,Seinajoen Ammattikorkeakoulu Oy,327.0,883.0,1210.0,0.0005733594426079,0.0006946807647415,FI,Finland,Europe,Northern Europe
539,Karlstads Universitet,230.0,980.0,1210.0,0.0008009176747484,0.000686223656497,SE,Sweden,Europe,Northern Europe
540,Ostbayerische Technische Hochschule Regensburg,657.0,543.0,1200.0,0.0005786657166643,0.0009955215109399,DE,Germany,Europe,Western Europe
541,Uniwersytet Ekonomiczny W Katowicach,523.0,673.0,1196.0,0.0006248306424091,0.0004155058331574,PL,Poland,Europe,Eastern Europe
542,Universidade De Evora,511.0,681.0,1192.0,0.0005834228979364,0.0013986487810888,PT,Portugal,Europe,Southern Europe
543,Hochschule Der Medien,691.0,500.0,1191.0,0.0004946002336587,0.00026859058445,DE,Germany,Europe,Western Europe
544,Technicka Univerzita V Kosiciach,867.0,319.0,1186.0,0.0004112894943904,0.0012018864836097,SK,Slovakia,Europe,Eastern Europe
545,Maieutica Cooperativa De Ensino Superior Crl,542.0,639.0,1181.0,0.0004447805527976,0.0011346463955815,PT,Portugal,Europe,Southern Europe
546,University Of National And World Economy,726.0,454.0,1180.0,0.0005521100770243,0.0012326102134869,BG,Bulgaria,Europe,Eastern Europe
547,Katholieke Hogeschool Vives Zuid,482.0,697.0,1179.0,0.0008395895213919,0.0024544853155733,BE,Belgium,Europe,Western Europe
548,Universite De Mons,637.0,541.0,1178.0,0.0005576497479289,0.0006988031426084,BE,Belgium,Europe,Western Europe
549,Universitaet Klagenfurt,339.0,834.0,1173.0,0.0006437041733246,0.0002890540240489,AT,Austria,Europe,Western Europe
550,Lapin Yliopisto,306.0,867.0,1173.0,0.0009407449296883,0.0011368627390677,FI,Finland,Europe,Northern Europe
551,Svenska Handelshogskolan,657.0,515.0,1172.0,0.0004149532252111,3.090308867459716e-05,FI,Finland,Europe,Northern Europe
552,Roskilde Universitet,572.0,599.0,1171.0,0.0007618295821474,0.0003656680875188,DK,Denmark,Europe,Northern Europe
553,Institut Economie Scientifique Gestion,952.0,216.0,1168.0,0.0001934627778277,6.320547045751418e-05,FR,France,Europe,Western Europe
554,Akademia Wychowania Fizycznego Jozefa Pilsudskiego W Warszawie,529.0,637.0,1166.0,0.0005216033384563,0.000541951228216,PL,Poland,Europe,Eastern Europe
555,Bauhaus-Universitaet Weimar,743.0,423.0,1166.0,0.0005940001724993,0.0008071933470757,DE,Germany,Europe,Western Europe
556,Obudai Egyetem,383.0,781.0,1164.0,0.0004861511232659,0.0010177053459797,HU,Hungary,Europe,Eastern Europe
557,Stichting Breda University Of Applied Sciences,668.0,495.0,1163.0,0.0005088308843041,0.0008006119417694,NL,Netherlands,Europe,Western Europe
558,"Ensilis - Educacao E Formacao, Unipessoal Lda",522.0,640.0,1162.0,0.0007461360997107,0.0022252653418814,PT,Portugal,Europe,Southern Europe
559,Uniwersytet Opolski,517.0,641.0,1158.0,0.0003691943726895,0.0004312575956843,PL,Poland,Europe,Eastern Europe
560,Fh Joanneum Gesellschaft Mbh,631.0,522.0,1153.0,0.000815753089044,0.0012118907113141,AT,Austria,Europe,Western Europe
561,Université De Cergy-Pontoise,694.0,458.0,1152.0,0.0005781354100517,0.0002811646349169,FR,France,Europe,Western Europe
562,Waterford Institute Of Technology,244.0,905.0,1149.0,0.0005793278677186,0.0005668402109395,IE,Ireland,Europe,Northern Europe
563,Aberystwyth University,354.0,792.0,1146.0,0.0004854142551587,0.0001622770167939,UK,United Kingdom,Europe,Northern Europe
564,Uniwersytet Rzeszowski,401.0,740.0,1141.0,0.0003996735005926,0.0003991105075156,PL,Poland,Europe,Eastern Europe
565,Fachhochschule Munster,779.0,354.0,1133.0,0.0003453045320937,0.0003016848984271,DE,Germany,Europe,Western Europe
566,Fundacion Universidad Francisco De Vitoria,531.0,600.0,1131.0,0.000491745550054,0.0006789663456955,ES,Spain,Europe,Southern Europe
567,Institut De Management Et De Communication Interculturels Association,659.0,471.0,1130.0,0.0003155920375444,0.0001265463128516,FR,France,Europe,Western Europe
568,Institut D'Etudes Politique De Lyon,574.0,553.0,1127.0,0.0003770385616669,1.7742982201606713e-05,FR,France,Europe,Western Europe
569,Universite Paris 13,511.0,614.0,1125.0,0.0006483390515926,0.0003246294819774,FR,France,Europe,Western Europe
570,Queen Mary University Of London,474.0,642.0,1116.0,0.0003885182746165,2.5111061481431976e-05,UK,United Kingdom,Europe,Northern Europe
571,Mondragon Unibertsitatea,833.0,278.0,1111.0,0.0004902120466713,0.0009999455140702,ES,Spain,Europe,Southern Europe
572,Universite D'Avignon Et Des Pays De Vaucluse,598.0,511.0,1109.0,0.0003439280678167,6.620036080754164e-05,FR,France,Europe,Western Europe
573,Libera Universita Di Lingue E Comunicazione Iulm,665.0,438.0,1103.0,0.0004767649861853,0.0003996806974801,IT,Italy,Europe,Southern Europe
574,Fundacio Universitaria Balmes,438.0,661.0,1099.0,0.0007880596908813,0.0011825829859179,ES,Spain,Europe,Southern Europe
575,Universite De La Reunion,485.0,608.0,1093.0,0.0004817496013257,0.0001345055054585,FR,France,Europe,Western Europe
576,Cork Institute Of Technology,278.0,813.0,1091.0,0.0006462909907121,0.001138032037666,IE,Ireland,Europe,Northern Europe
577,Hochschule Mainz University Of Applied Sciences,655.0,433.0,1088.0,0.0004938054489401,0.0007503989117224,DE,Germany,Europe,Western Europe
578,Karadeniz Teknik Universitesi,1015.0,63.0,1078.0,0.0001648672577606,0.0005233803976414,TR,Turkey,Asia,Western Asia
579,Regent'S University London,543.0,535.0,1078.0,0.0003812730189365,0.0002549480247183,UK,United Kingdom,Europe,Northern Europe
580,University Of East Anglia,332.0,745.0,1077.0,0.0004237102426813,2.1382353429448346e-05,UK,United Kingdom,Europe,Northern Europe
581,Universite De Limoges,737.0,336.0,1073.0,0.0003901960028187,0.0007809467198983,FR,France,Europe,Western Europe
582,Akdeniz University,635.0,432.0,1067.0,0.0005215941147548,0.0013837483145207,TR,Turkey,Asia,Western Asia
583,Otto-Von-Guericke-Universitaet Magdeburg,597.0,457.0,1054.0,0.0003915871524019,0.0002644215336755,DE,Germany,Europe,Western Europe
584,Warszawski Uniwersytet Medyczny,588.0,456.0,1044.0,0.0003372985274798,0.0001513663891875,PL,Poland,Europe,Eastern Europe
585,Fh Oo Studienbetriebs Gmbh,487.0,553.0,1040.0,0.0006929484507192,0.0005234482342734,AT,Austria,Europe,Western Europe
586,Esc Dijon-Bourgogne,731.0,304.0,1035.0,0.0003153332230977,4.530462687872952e-05,FR,France,Europe,Western Europe
587,Institut National Des Sciences Appliquees De Toulouse,836.0,195.0,1031.0,0.0003048780250187,4.119349897906825e-05,FR,France,Europe,Western Europe
588,"University Of The West Of England, Bristol",476.0,548.0,1024.0,0.0004455597818035,0.000442615468528,UK,United Kingdom,Europe,Northern Europe
589,Hochschule Pforzheim,641.0,383.0,1024.0,0.0003365310403971,0.000112522718151,DE,Germany,Europe,Western Europe
590,Politechnika Czestochowska,226.0,796.0,1022.0,0.0003793856140889,0.0004590622209786,PL,Poland,Europe,Eastern Europe
591,Handelshogskolan I Stockholm,562.0,459.0,1021.0,0.0002060578861927,2.224684939561667e-06,SE,Sweden,Europe,Northern Europe
592,Sveriges Lantbruksuniversitet,311.0,708.0,1019.0,0.0003624398230858,7.621466621592604e-05,SE,Sweden,Europe,Northern Europe
593,Institut National Polytechnique De Toulouse,767.0,251.0,1018.0,0.0003502261060312,5.686562409693732e-05,FR,France,Europe,Western Europe
594,Instituto Politecnico De Viana De Castelo,456.0,557.0,1013.0,0.0003629991172562,0.0011228607619826,PT,Portugal,Europe,Southern Europe
595,Hochschule Worms,630.0,382.0,1012.0,0.0003860231575649,0.0004817774213677,DE,Germany,Europe,Western Europe
596,Ecole Pratique Des Hautes Etudes Commerciales,638.0,367.0,1005.0,0.0005362634405782,0.0008176701823904,BE,Belgium,Europe,Western Europe
597,Savonia-Ammattikorkeakoulu Oy,420.0,584.0,1004.0,0.0005726424729875,0.0019938333427934,FI,Finland,Europe,Northern Europe
598,Uniwersytet Przyrodniczy We Wroclawiu,317.0,686.0,1003.0,0.0004902971814592,0.0002913064866465,PL,Poland,Europe,Eastern Europe
599,Medizinische Universitaet Wien,434.0,569.0,1003.0,0.0004718485845205,9.866443062409898e-05,AT,Austria,Europe,Western Europe
600,Universitatea Lucian Blaga Din Sibiu,641.0,360.0,1001.0,0.0003738309358629,0.0011401518033803,RO,Romania,Europe,Eastern Europe
601,Universita Degli Studi Dell'Insubria,785.0,216.0,1001.0,0.0003443913536988,0.0005747765327037,IT,Italy,Europe,Southern Europe
602,Universita Per Stranieri Di Siena,781.0,220.0,1001.0,0.0002496508434421,3.580945088099309e-05,IT,Italy,Europe,Southern Europe
603,Thomas More Mechelen-Antwerpen,571.0,429.0,1000.0,0.0007137883161494,0.0019272530628244,BE,Belgium,Europe,Western Europe
604,Universite Pierre Et Marie Curie - Paris 6,313.0,686.0,999.0,0.0006800935893911,8.663124840195862e-05,FR,France,Europe,Western Europe
605,Maelardalens Hoegskola,309.0,690.0,999.0,0.0004788181600586,0.0001204936339505,SE,Sweden,Europe,Northern Europe
606,Politechnika Opolska,289.0,710.0,999.0,0.0003770784340992,0.000482093407711,PL,Poland,Europe,Eastern Europe
607,University Of Nicosia,187.0,811.0,998.0,0.0007792568336443,0.000518214244879,CY,Cyprus,Asia,Western Asia
608,Technische Universitat Hamburg,525.0,470.0,995.0,0.0003396580778076,3.732943946347775e-05,DE,Germany,Europe,Western Europe
609,Ichec - Ecam - Isfsc,567.0,422.0,989.0,0.0004257664416334,0.000429871146517,BE,Belgium,Europe,Western Europe
610,Univerzita Pavla Jozefa Safarika V Kosiciach,568.0,419.0,987.0,0.0003766632871263,0.0004019752479951,SK,Slovakia,Europe,Eastern Europe
611,Universitat Linz,385.0,602.0,987.0,0.0005726921436261,0.0003621448909057,AT,Austria,Europe,Western Europe
612,Haskolinn I Reykjavik Ehf,250.0,737.0,987.0,0.0006803877742923,0.0001436924028296,IS,Iceland,Europe,Northern Europe
613,University Of Wolverhampton,47.0,939.0,986.0,0.0006251868440713,5.088525893401361e-05,UK,United Kingdom,Europe,Northern Europe
614,Leuphana Universitat Luneburg,682.0,302.0,984.0,0.00034335060353,9.123215083290152e-05,DE,Germany,Europe,Western Europe
615,Skema Business School,490.0,490.0,980.0,0.0003108340284779,4.587693015912526e-05,FR,France,Europe,Western Europe
616,Hochschule Trier,571.0,406.0,977.0,0.0005703195647772,0.0012564697610743,DE,Germany,Europe,Western Europe
617,University Of York,404.0,571.0,975.0,0.0004015585098288,3.935349806833768e-05,UK,United Kingdom,Europe,Northern Europe
618,Ie Universidad,381.0,591.0,972.0,0.0003400746250964,0.0003274259595414,ES,Spain,Europe,Southern Europe
619,Universita Degli Studi Della Tuscia,667.0,298.0,965.0,0.0003336062233813,0.0007848380022468,IT,Italy,Europe,Southern Europe
620,Aalborg Universitet,359.0,599.0,958.0,0.0008087140384059,0.0006014751127571,DK,Denmark,Europe,Northern Europe
621,Stiftung Fachhochschule Osnabrueck,533.0,423.0,956.0,0.0004261627998126,0.0007531047066386,DE,Germany,Europe,Western Europe
622,Stichting Stenden Hogeschool,627.0,328.0,955.0,0.0005054578210951,0.0005458556501128,NL,Netherlands,Europe,Western Europe
623,Universitaet Ulm,654.0,300.0,954.0,0.0003071846571739,0.0001038681458912,DE,Germany,Europe,Western Europe
624,Universita Degli Studi Di Teramo,586.0,368.0,954.0,0.000300213162392,0.0002553099944561,IT,Italy,Europe,Southern Europe
625,Izmir Ekonomi Universitesi,561.0,389.0,950.0,0.0004572760287998,0.0006791659537594,TR,Turkey,Asia,Western Asia
626,Mittuniversitetet,153.0,796.0,949.0,0.0005015753207344,0.0004045464876274,SE,Sweden,Europe,Northern Europe
627,Mimar Sinan Fine Arts University,603.0,343.0,946.0,0.0008389966528626,0.0017828344945695,TR,Turkey,Asia,Western Asia
628,Hoegskolan I Boras,283.0,659.0,942.0,0.0006917301869989,0.0006462320352051,SE,Sweden,Europe,Northern Europe
629,Suleyman Demirel University,832.0,109.0,941.0,0.0002112857517595,0.0006352255687089,TR,Turkey,Asia,Western Asia
630,Erciyes Universitesi,933.0,6.0,939.0,7.437220345967929e-05,4.770441143763912e-05,TR,Turkey,Asia,Western Asia
631,Budapesti Metropolitan Egyetem,208.0,730.0,938.0,0.0007691338278165,0.0015297411600376,HU,Hungary,Europe,Eastern Europe
632,Panepistimio Kritis,426.0,509.0,935.0,0.0006641247879764,0.000333296381755,EL,Greece,Europe,Southern Europe
633,Universite De Reims Champagne-Ardenne,540.0,394.0,934.0,0.0004115874672936,0.0003930871897177,FR,France,Europe,Western Europe
634,The University Of The Arts London,386.0,547.0,933.0,0.000902514321319,0.0016594724821955,UK,United Kingdom,Europe,Northern Europe
635,Selcuk Universitesi,874.0,57.0,931.0,0.0001623341827927,0.000174913145089,TR,Turkey,Asia,Western Asia
636,Haute Ecole Galilee,666.0,261.0,927.0,0.0003412088003677,0.0004930563207534,BE,Belgium,Europe,Western Europe
637,Fhs Kufstein Tirol Bildungs Gmbh,437.0,487.0,924.0,0.0005370673723456,0.0003823434235963,AT,Austria,Europe,Western Europe
638,Technologiko Ekpaideftiko Idryma Athinas,505.0,418.0,923.0,0.0008517530567256,0.0034250789415151,EL,Greece,Europe,Southern Europe
639,Kobenhavns Professionshojskole,191.0,730.0,921.0,0.0010342976329654,0.0013506741686403,DK,Denmark,Europe,Northern Europe
640,Ism Vadybos Ir Ekonomikos Universitetas Uab,459.0,461.0,920.0,0.0003182088535703,6.88361806977165e-05,LT,Lithuania,Europe,Northern Europe
641,Technische Hochschule Mittelhessen,711.0,207.0,918.0,0.0002239170932099,0.000176609128091,DE,Germany,Europe,Western Europe
642,Karolinska Institutet,250.0,668.0,918.0,0.0005553329517065,0.0003714150192418,SE,Sweden,Europe,Northern Europe
643,Institut D'Etudes Politiques De Toulouse,520.0,393.0,913.0,0.0003344466297744,4.90461724365529e-05,FR,France,Europe,Western Europe
644,Hochschule Dusseldorf,454.0,458.0,912.0,0.0004742311335259,0.0006912579357956,DE,Germany,Europe,Western Europe
645,University Of Piraeus Research Center,641.0,270.0,911.0,0.0003343824337678,0.0003590016718617,EL,Greece,Europe,Southern Europe
646,Istanbul Aydin Universitesi Vakfi,518.0,390.0,908.0,0.000612139216712,0.0016106402712537,TR,Turkey,Asia,Western Asia
647,Technische Hochschule Deggendorf,552.0,354.0,906.0,0.0004139624751037,0.0002665177306985,DE,Germany,Europe,Western Europe
648,"The Chancellor, Masters And Scholars Of The University Of Cambridge",481.0,425.0,906.0,0.0003562585601518,3.2470562562087706e-05,UK,United Kingdom,Europe,Northern Europe
649,Panepistimio Thessalias,532.0,370.0,902.0,0.0004889773581327,0.0006198145254427,EL,Greece,Europe,Southern Europe
650,Accademia Di Belle Arti Di Brera,333.0,565.0,898.0,0.0008988257807908,0.0025583024436772,IT,Italy,Europe,Southern Europe
651,University Of Macedonia,502.0,392.0,894.0,0.0004982043908628,0.0013142959270661,EL,Greece,Europe,Southern Europe
652,Etablissement D'Enseignement Superieur Consulaire Hautes Etudes Commerciales De Paris,387.0,507.0,894.0,0.0002047366662199,2.632733699300316e-06,FR,France,Europe,Western Europe
653,Satakunnan Ammattikorkeakoulu Oy,355.0,536.0,891.0,0.0004759164383777,0.0002770987288323,FI,Finland,Europe,Northern Europe
654,The University Of Salford,215.0,675.0,890.0,0.0006631747184889,0.0005715517203781,UK,United Kingdom,Europe,Northern Europe
655,University Of Greenwich,345.0,543.0,888.0,0.0003821458490984,9.291534711943404e-05,UK,United Kingdom,Europe,Northern Europe
